correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,1.9474437444709818,0.06641401909867234,0.43546165949938453
0.3,0.32314227194499906,0.7501168737686482,0.0722568086472741
0.5,0.3711392906759205,0.7146398622130965,0.08298926830724121
0.9,0.39628330681795065,0.6963112962232074,0.08861164123933435
0.99,-0.18422472226705325,0.8557891735954002,-0.04119390021251502
